workflow_log_id,complaint_id,old_status,new_status,action_type,action_by,action_note,action_datetime,ip_address
4a19a1af-045a-4924-b2b3-3b7436cddcf9,1301c2ed-9495-4b19-893c-681768e30ea7,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000014,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-15 11:13:58,192.168.9.61
ecacbb91-be31-4963-9500-6317e088bd84,1301c2ed-9495-4b19-893c-681768e30ea7,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000014,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-16 05:13:58,192.168.9.215
22acdbf9-6912-48f3-8532-293534f8099a,1301c2ed-9495-4b19-893c-681768e30ea7,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000508,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-05-16 23:13:58,192.168.6.10
b9994ec3-113a-4743-a052-180952c73d2b,cc9f9c1f-a476-44e0-a238-52ce930ebe2f,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000012,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-18 17:16:44,192.168.5.170
db4ba6b1-2fc5-4062-870f-6ff25d585a65,cc9f9c1f-a476-44e0-a238-52ce930ebe2f,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000012,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-19 09:16:44,192.168.1.147
7944a36f-a739-4598-badb-5b60a779e5ad,cc9f9c1f-a476-44e0-a238-52ce930ebe2f,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000125,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-06-20 01:16:44,192.168.5.4
2908bd53-3376-43ec-a8eb-b6cb75ef51a9,1decbf71-a5c4-4458-9187-8ceb2e0ba5db,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000030,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-05 19:14:06,192.168.3.15
77e5b89a-2847-47d6-ae07-9d907e4dba8d,1decbf71-a5c4-4458-9187-8ceb2e0ba5db,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000030,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-06 12:14:06,192.168.5.126
305610b9-d2d5-4539-90fa-c96ac05bbcd2,8879ba76-e3bf-4015-ad70-c1da136a37f1,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000019,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-25 17:16:51,192.168.6.205
98caab4d-f659-412b-854f-5284f1b656f8,8879ba76-e3bf-4015-ad70-c1da136a37f1,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000019,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-02-26 17:16:51,192.168.10.5
9e90e1b4-507d-4b39-ada8-a67856c7b5ca,e84f562a-2520-4e63-8279-7d4a087403fd,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-14 15:55:12,192.168.9.46
248303e2-98e0-4843-b3c2-04fd8b306d40,e84f562a-2520-4e63-8279-7d4a087403fd,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000015,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-02-15 10:55:12,192.168.6.15
9acf5655-10f4-4787-8793-8b78ae6b1df6,76a12993-8bf4-46db-b022-c525551ebfab,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000019,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-09 22:25:32,192.168.1.198
218fa9e9-39ce-4768-99b6-205c2cc3814e,76a12993-8bf4-46db-b022-c525551ebfab,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000019,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-10 12:25:32,192.168.10.110
f54f5567-0d67-42cc-82f2-ad7c129a0bcf,76a12993-8bf4-46db-b022-c525551ebfab,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000245,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-06-11 02:25:32,192.168.5.253
05244ed0-471c-42d2-88ea-94b8c09d411e,1fcb3d1d-b7e3-4893-abc1-fb6eabeb293b,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000019,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-15 10:01:00,192.168.9.224
c04a3652-42e2-45ce-a7e4-ca53098bd002,1fcb3d1d-b7e3-4893-abc1-fb6eabeb293b,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000019,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-16 03:01:00,192.168.3.103
b2424796-0faf-489c-8a35-275b47db83a9,24168924-d5d6-4c60-9ff4-e7f0d1bf3a06,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-09 18:44:06,192.168.4.179
16289ef4-777e-4e55-a00b-e895982f9e3c,24168924-d5d6-4c60-9ff4-e7f0d1bf3a06,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000015,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-09 21:44:06,192.168.8.194
b11c4db0-2479-4fd2-b8d6-132b269df78b,31095f74-937d-440d-b6f0-b5ec47f83364,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000020,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-01-24 00:05:26,192.168.2.209
40d512e1-8b24-4535-88c6-ff93fbaffc83,31095f74-937d-440d-b6f0-b5ec47f83364,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000020,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-01-24 10:05:26,192.168.8.228
2d3e54aa-595a-4a33-a833-1f2bb1c1ef35,6142a199-d22d-44af-b31b-c4d82667cb81,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000028,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-17 06:02:00,192.168.6.55
56403a8b-9e4a-435d-ae36-9d4363aa053d,6142a199-d22d-44af-b31b-c4d82667cb81,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000028,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-17 18:02:00,192.168.10.53
e9668ebe-514a-4487-aa0e-d0089586252d,4a47fb9b-c216-426c-aa04-0ae43dbba0db,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000013,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-19 23:08:53,192.168.9.148
d8019b54-9c97-4b27-af07-5e869eda39ff,4a47fb9b-c216-426c-aa04-0ae43dbba0db,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000013,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-20 12:08:53,192.168.2.73
43c7bf55-b928-49a9-afaa-0331c3d7d463,a0490988-0ea5-4ea9-aef4-e6d2473c8b86,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000012,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-28 13:28:13,192.168.8.71
1441fb7a-1000-4665-8db9-e38c548ae9a3,a0490988-0ea5-4ea9-aef4-e6d2473c8b86,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000012,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-28 21:28:13,192.168.2.225
4d643b33-57fe-4b4f-beda-79bfbc80c736,a0490988-0ea5-4ea9-aef4-e6d2473c8b86,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000505,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-06-29 05:28:13,192.168.6.165
091d4678-dc78-42e5-ac77-1c17fc7a4252,82232e08-1ec5-4f68-bf50-db55dc9a28dc,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000019,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-18 15:10:27,192.168.9.28
e1c49455-e450-4bce-b76b-66aa33287b67,25d04def-cd40-42f3-a663-90dcc59270ee,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000012,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-10 21:21:28,192.168.7.68
298cdbca-fae4-4da3-83df-42a11e85b1c2,2133ac32-a377-4378-a7bc-6471311a05bd,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000034,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-11 02:45:57,192.168.8.79
a96e7e88-6f3d-404a-a0dd-93913d169d32,2133ac32-a377-4378-a7bc-6471311a05bd,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000034,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-11 20:45:57,192.168.9.232
385196c3-5453-4c0a-9817-5c1103e7b1a2,9610ff61-933e-48ad-9524-cb4662a285d8,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000034,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-20 13:07:42,192.168.4.222
bbeefcb2-7559-4236-870e-285397556995,9610ff61-933e-48ad-9524-cb4662a285d8,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000034,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-21 03:07:42,192.168.3.227
834f6252-0c87-4884-89c5-877795796816,b2f91fde-da0b-4ddc-a825-26ca1d731063,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000030,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-25 02:04:53,192.168.3.217
67f0fcc5-048d-4a79-9ff5-0afa8e6d5f6b,b2f91fde-da0b-4ddc-a825-26ca1d731063,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000030,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-02-25 12:04:53,192.168.5.126
29746efd-c0fa-42d1-9a3b-934a8eed3ac1,8c3e2fd3-a875-4c5f-8eac-24f8779497fa,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000013,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-05 02:59:25,192.168.4.183
76d63472-f503-4bcf-8f71-c3db7dc6c386,8c3e2fd3-a875-4c5f-8eac-24f8779497fa,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000013,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-05 23:59:25,192.168.9.144
b47d2e58-e7e1-4380-8dbe-ff97af211c9f,e723ddef-75d0-4218-b3e0-79ce46cdbe92,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000017,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-25 09:55:58,192.168.10.110
8b9761b9-c864-4f9e-b754-f0556d9c3221,e723ddef-75d0-4218-b3e0-79ce46cdbe92,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000017,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-26 01:55:58,192.168.4.18
7d0fd0ec-c180-4b23-8289-2347d4849cac,9de2d91b-ab77-439a-b928-7ea8e6e83697,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000291,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-05-04 20:21:15,192.168.3.58
da48fe2e-a8aa-4be7-acfd-f2325195a1b7,54737dae-47e9-40df-8ee6-32fcc0fba4e1,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000033,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-02 22:42:25,192.168.6.244
6dfa030e-9319-4499-be32-c78521f4a42c,54737dae-47e9-40df-8ee6-32fcc0fba4e1,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000033,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-03 06:42:25,192.168.5.48
cc338fb9-0aa8-47d3-88e9-18db417fc2c1,1d0ec697-eeca-43a5-b1e5-c51487955bcd,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000208,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-04-28 12:08:06,192.168.6.89
d9cba0ca-6843-43ae-b02a-e16910a45a06,c041187b-bb4f-4828-8254-f1be70ff6515,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000176,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-04-25 10:40:32,192.168.7.182
598ecf07-1a11-4c69-bc1a-97b84988b191,4b18212a-6226-4a2d-a196-3e834b2ef7c6,PENDING,PENDING,CREATED,00000001-0000-0000-0000-000000000544,รับเรื่องร้องเรียนเข้าระบบอัตโนมัติผ่าน LINE OA,2025-06-17 20:32:17,192.168.7.152
38eb1d25-0e81-433e-a45b-86ef90ce09eb,19f5b287-65ae-4b59-8bec-cea6035610bf,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000023,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-27 01:55:17,192.168.9.64
fe26cbbe-a31a-482c-a926-0c58fe19dad3,19f5b287-65ae-4b59-8bec-cea6035610bf,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000023,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-27 16:55:17,192.168.4.201
282f6eba-1241-4cd6-9a60-b7db5e683469,6a113bd9-dde6-4077-80d1-c5c97ab35567,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-17 07:00:54,192.168.2.51
2af3df45-ea4e-415b-b28c-5af15f28b16c,095c68c7-6e6c-4f54-9323-62c9b044d8e6,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000021,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-28 20:42:57,192.168.7.156
1972211b-c5ed-4cd4-9d18-953bc70ff085,095c68c7-6e6c-4f54-9323-62c9b044d8e6,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000021,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-01 00:42:57,192.168.2.64
033218f9-fd2e-4fdf-8b20-edfec879cc7a,095c68c7-6e6c-4f54-9323-62c9b044d8e6,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000080,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-03-01 04:42:57,192.168.6.143
c4e1236d-fde8-4c12-b47b-01968fa8e969,6d608c5f-74a4-4094-8949-3151bf34e7d7,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-08 14:27:32,192.168.7.106
7d54aadb-a4c4-4adb-80cd-9ecab0f16ce3,6d608c5f-74a4-4094-8949-3151bf34e7d7,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000015,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-08 18:27:32,192.168.6.160
6166ca9c-a3e9-4d0d-98d7-45ec4d21268b,6d608c5f-74a4-4094-8949-3151bf34e7d7,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000071,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-05-08 22:27:32,192.168.9.23
2546205e-1512-4055-83df-4cfdc25760ca,49b501f6-be72-4f0c-bdc3-a766f013d359,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000035,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-05-01 15:51:22,192.168.8.233
f7a06a5f-c4cb-4401-bc88-dd586528bce9,49b501f6-be72-4f0c-bdc3-a766f013d359,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000035,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-02 02:51:22,192.168.1.126
8c561d6f-0125-4c5c-a8b6-52f527f5011f,49b501f6-be72-4f0c-bdc3-a766f013d359,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000345,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-05-02 13:51:22,192.168.2.13
1e202a0a-8ad0-42db-9527-b8553aa3692c,dacec653-fa8e-4df4-ae56-cd46886bf239,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000020,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-26 10:33:14,192.168.6.92
59cad589-61a1-4d9c-9780-9d8e3636c284,dacec653-fa8e-4df4-ae56-cd46886bf239,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000020,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-26 23:33:14,192.168.5.16
b90698c1-f8b9-4f72-829e-6796e0e8bc26,f7a3f0a4-b0d0-45ff-958b-2c25dfb0fc36,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000014,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-24 02:03:00,192.168.4.222
22d4b821-ae3f-425a-ac29-dc00f98f3c1c,f7a3f0a4-b0d0-45ff-958b-2c25dfb0fc36,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000014,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-24 12:03:00,192.168.5.138
75ef28c0-f150-4aba-b9f4-e43fd4dff243,f7a3f0a4-b0d0-45ff-958b-2c25dfb0fc36,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000473,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-06-24 22:03:00,192.168.7.118
b89301ae-3f5a-4582-abbb-b7998cf5889a,0c93f06d-6311-4542-969c-94a817c01da2,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-22 11:40:34,192.168.9.52
e2a13ad3-bf00-4d67-8e3d-e1219e787adb,9cc40d74-e634-4289-b02f-86094197d6e2,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000030,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-18 07:41:40,192.168.4.198
72f83c23-a211-4e78-960d-da909c6161c6,9cc40d74-e634-4289-b02f-86094197d6e2,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000030,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-02-18 21:41:40,192.168.5.215
c3c1d80a-2701-432d-9545-e6651606cb42,9298811c-eb22-47c0-a917-cde84454697e,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000021,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-28 06:06:23,192.168.3.216
31e9a01b-9df6-4026-930a-6f36f4ece742,9298811c-eb22-47c0-a917-cde84454697e,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000021,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-28 20:06:23,192.168.8.178
e2da472f-b640-44ab-803b-ab8d672fc49c,9298811c-eb22-47c0-a917-cde84454697e,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000208,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-03-29 10:06:23,192.168.7.48
29495be8-f00f-4bdc-9eac-dbda596f4921,074b813c-64aa-484d-b956-1d76c3e1f1cc,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000012,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-13 04:16:46,192.168.8.216
fccbeeaf-256b-41c6-8095-359a9bbfcda9,074b813c-64aa-484d-b956-1d76c3e1f1cc,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000012,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-13 18:16:46,192.168.10.158
43dcd5bc-5f1f-4ad4-9dff-20066790c0fd,074b813c-64aa-484d-b956-1d76c3e1f1cc,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000270,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-04-14 08:16:46,192.168.2.238
f43b796f-5324-448f-94a2-206f4cbecf67,67c42205-a143-4e9f-a873-24fc24735d61,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000036,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-02-08 04:23:01,192.168.7.213
5daab405-fd6f-445f-a3ac-f368ab3b3da3,67c42205-a143-4e9f-a873-24fc24735d61,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000036,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-02-09 02:23:01,192.168.7.23
9654f837-78a2-4c31-978f-50f48cf94fd2,67c42205-a143-4e9f-a873-24fc24735d61,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000492,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-02-10 00:23:01,192.168.9.171
d522c304-47bb-425b-aff3-4dd4a84a171e,3a0c51eb-c6ad-4d9f-9735-ad0a27b68b16,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000015,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-04-25 10:25:40,192.168.4.247
3d25f65f-f145-4676-897a-dce9a87e25c0,3a0c51eb-c6ad-4d9f-9735-ad0a27b68b16,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000015,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-26 05:25:40,192.168.2.24
962d4dd6-bf3b-4dc7-bbc5-a483a050c5ef,016e0cc4-efa6-44c4-b0b8-e13e357c470e,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000019,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-21 04:46:00,192.168.5.28
788a1c60-5fbe-4f0c-abc4-4a6bc91ae314,3e61eefa-58bb-45d5-8c7f-ab6e22102e68,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000011,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-23 11:13:36,192.168.5.225
a1181b3b-36cb-492f-842b-50534bf14b54,3e61eefa-58bb-45d5-8c7f-ab6e22102e68,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000011,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-24 10:13:36,192.168.4.51
875a974d-5727-4a2c-be19-c698c99e9dd0,6955ddec-0480-489f-9058-560bc2d1c7f0,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000035,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-25 21:23:12,192.168.7.7
0ad9d8a6-f492-4f91-9c2c-6ed1e61450cd,6955ddec-0480-489f-9058-560bc2d1c7f0,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000035,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-26 03:23:12,192.168.9.105
38a29d92-0147-4ae7-a6e2-c80ea98a3921,6955ddec-0480-489f-9058-560bc2d1c7f0,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000263,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-03-26 09:23:12,192.168.3.40
b409c94e-4cd9-428a-8953-30ece8eadabd,1c065305-5edb-4ae1-a39a-cd8db720be49,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000014,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-25 21:22:47,192.168.8.139
910ece2b-fd4d-43d0-b7e0-5c21815b9804,1c065305-5edb-4ae1-a39a-cd8db720be49,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000014,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-26 20:22:47,192.168.9.209
736937c7-7ed1-45a3-bc56-6cc76250abc2,f25fcd87-1549-4a3e-8c01-cf31d6af92c2,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000029,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-06-14 17:00:51,192.168.10.7
5da5cb49-b86c-4dc3-ac63-a7489baf99e3,f25fcd87-1549-4a3e-8c01-cf31d6af92c2,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000029,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-14 19:00:51,192.168.2.183
83a8d43a-2458-4584-9def-345c0d511f4c,d08a8318-5b74-40ed-a6a2-e5b29585f83a,PENDING,IN_PROGRESS,ASSIGNED,00000001-0000-0000-0000-000000000011,มอบหมายงานให้เจ้าหน้าที่ดำเนินการ,2025-03-26 07:49:35,192.168.2.245
dc61502e-7af5-4543-bad2-847d32066ded,d08a8318-5b74-40ed-a6a2-e5b29585f83a,IN_PROGRESS,RESOLVED,RESOLVED,00000001-0000-0000-0000-000000000011,ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-27 02:49:35,192.168.7.199
baf56509-09ea-475e-a2f0-09dca9efbe14,d08a8318-5b74-40ed-a6a2-e5b29585f83a,RESOLVED,CLOSED,CLOSED,00000001-0000-0000-0000-000000000262,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อย,2025-03-27 21:49:35,192.168.4.207
