workflow_log_id,complaint_id,from_status_id,to_status_id,action_type,action_by,action_role_id,action_note,action_datetime,ip_address,pending_reason,assigned_team_id,assigned_user
f8c67961-6911-4ad1-a08d-aa293c17983d,d5439b45-c715-42c3-879a-c6de8ebb06dd,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000013,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-02-14 20:25:08,192.168.9.1,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000013
9ac42932-b656-42e1-93b1-96a353682f73,d5439b45-c715-42c3-879a-c6de8ebb06dd,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000013,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-02-14 22:25:08,192.168.9.65,,,
a59094af-4e80-4b52-973c-4a120b48427b,d5439b45-c715-42c3-879a-c6de8ebb06dd,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000210,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-02-15 04:25:08,192.168.8.230,,,
34787f5b-0f1d-4f18-930c-c6b88e50d20d,c65464b2-df56-4f20-b2f4-9cc73b09ec34,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000028,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-03 07:41:04,192.168.1.23,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000028
a20e76ab-7167-4b20-a994-ad5adeec7ca0,c65464b2-df56-4f20-b2f4-9cc73b09ec34,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000028,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-03 18:41:00,192.168.1.23,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000028
326bc06e-14ae-4525-9af7-e1e8bafd4aa5,c65464b2-df56-4f20-b2f4-9cc73b09ec34,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000028,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-04 05:41:00,192.168.8.46,,,
bd017eb0-bfae-4fa8-ade4-4f833a587838,fbbe57f6-ff86-414f-bef8-043604c9e73e,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000029,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-01-30 11:42:15,192.168.8.5,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000029
ea590741-9a59-4d20-b366-be2759b712cf,fbbe57f6-ff86-414f-bef8-043604c9e73e,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000029,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-01-30 13:42:15,192.168.8.5,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000029
d258f562-c5d1-49b4-8698-ae80e517d449,fbbe57f6-ff86-414f-bef8-043604c9e73e,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000029,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-01-30 22:42:15,192.168.3.214,,,
50739d83-9380-495c-8ee7-74c06e40a575,fbbe57f6-ff86-414f-bef8-043604c9e73e,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000327,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-01-31 01:42:15,192.168.8.187,,,
7a9ee1d1-e878-4ffb-9bc2-2a4f120b2ffc,847608c8-02c0-4ab1-9754-4843f3582a88,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000017,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-04-15 17:52:16,192.168.2.63,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000017
1b6bf32c-3020-4fdb-946b-dbbea85205b2,847608c8-02c0-4ab1-9754-4843f3582a88,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000017,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-04-15 23:52:16,192.168.2.63,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000017
1292e9a4-dafe-49fd-86e7-5e581f7833d6,847608c8-02c0-4ab1-9754-4843f3582a88,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000017,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-04-16 11:52:16,192.168.8.79,,,
bec14c82-2993-4814-887f-00818b154f17,847608c8-02c0-4ab1-9754-4843f3582a88,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000273,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-04-16 16:52:16,192.168.10.86,,,
945fc085-79eb-4edc-bd92-2cc3ec3d139b,62983133-f3d3-46da-89ad-e1b8f617f79c,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000035,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-20 20:29:18,192.168.7.175,,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000035
9ecd8df3-8ec4-4961-9236-44c38db1d469,62983133-f3d3-46da-89ad-e1b8f617f79c,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000035,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-21 10:29:00,192.168.7.175,,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000035
dd5c8535-0925-4c26-9a2c-2bb204bcd321,62983133-f3d3-46da-89ad-e1b8f617f79c,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000035,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-22 00:29:00,192.168.3.201,,,
3009d302-7752-46f3-bcb5-66eab4644884,a17677dc-76af-44cf-9cf6-d72c353c0f36,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000033,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-01 07:00:24,192.168.3.191,,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000033
c3921dc3-ecca-4fad-87a0-f35402c36170,a17677dc-76af-44cf-9cf6-d72c353c0f36,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000033,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-01 16:00:00,192.168.3.191,,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000033
a2d8b6af-16cb-4617-966e-dd67cab61e68,a17677dc-76af-44cf-9cf6-d72c353c0f36,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000033,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-02 01:00:00,192.168.5.79,,,
9aee6cb6-da4f-4217-a6be-6ebb87a10506,b32291de-8bef-434d-a41d-acba97f90d6b,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000030,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-22 13:15:02,192.168.6.149,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000030
713192a8-7f80-4e51-88e2-e4fd45a783fa,b32291de-8bef-434d-a41d-acba97f90d6b,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000030,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-23 09:15:00,192.168.6.149,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000030
b41f53c4-e21b-4e68-a75e-bc614573afa1,b0433585-0bc9-4572-8306-90a98d65d9b7,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000014,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-03 10:27:03,192.168.8.188,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000014
3f152cb7-3f0f-47e6-81e6-44c9b1751355,b0433585-0bc9-4572-8306-90a98d65d9b7,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000014,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-03 16:27:03,192.168.8.188,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000014
25bdeb48-74e6-4899-a0a1-8a1aca3026e2,ab9877f3-7208-401a-933e-f5ba5d84e5b1,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000019,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-03-26 16:26:16,192.168.7.213,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000019
88bf5114-4c5d-4f7c-a269-0a2398be5e85,ab9877f3-7208-401a-933e-f5ba5d84e5b1,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000019,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-03-26 21:26:00,192.168.7.213,,44444444-0002-0000-0000-000000000000,00000001-0000-0000-0000-000000000019
a9ea71d0-2788-4921-ace3-87f8c627b1fe,ab9877f3-7208-401a-933e-f5ba5d84e5b1,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000003,REOPEN,00000001-0000-0000-0000-000000000019,aaaa0001-0000-0000-0000-000000000003,เปิดเรื่องร้องเรียนใหม่อีกครั้ง หลังได้รับข้อมูลเพิ่มเติม,2025-03-27 02:26:00,192.168.2.246,รอข้อมูลเพิ่มเติมจากผู้ร้องเรียน,,
9bc92411-d3f1-4647-a9f6-6f7ae407147a,a61cd4d7-ce99-4cb1-8318-3e2a5559bfa6,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000013,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-03-30 06:59:04,192.168.4.204,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000013
f1cb0579-9210-4b83-9b48-e59b45bd0e37,a61cd4d7-ce99-4cb1-8318-3e2a5559bfa6,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000013,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-03-30 13:59:04,192.168.4.204,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000013
7565c6b2-b17d-4fc0-9be1-860a102d89be,1eb3b66c-2cbf-49f7-862e-8bbc87bf790b,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-15 09:13:10,192.168.6.182,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
d7a321ab-af75-46a8-af27-0d5ca0334929,1eb3b66c-2cbf-49f7-862e-8bbc87bf790b,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-16 08:13:00,192.168.6.182,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
7a2af76e-4a44-4aa8-bd8e-4a38fd19a5f6,1eb3b66c-2cbf-49f7-862e-8bbc87bf790b,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-17 07:13:00,192.168.3.186,,,
99cf5d42-1769-4fc1-b395-0c9291c16a19,1eb3b66c-2cbf-49f7-862e-8bbc87bf790b,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000196,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-06-18 06:13:00,192.168.2.223,,,
d39255f9-eb43-4770-833c-683c5b8f0f68,2a403214-971e-4ce1-a8ec-53102c6e064e,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-24 20:11:15,192.168.3.65,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025
5a01e22e-2b90-4203-b011-03a7c85a04c9,2a403214-971e-4ce1-a8ec-53102c6e064e,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-25 06:11:15,192.168.3.65,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000025
492ad01c-68a1-486e-9ade-b877f454503e,2a403214-971e-4ce1-a8ec-53102c6e064e,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000025,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-25 18:11:15,192.168.6.234,,,
3ee3e37d-e7d5-4271-8705-d8a4a33bd1e7,2a403214-971e-4ce1-a8ec-53102c6e064e,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000433,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-05-25 23:11:15,192.168.7.119,,,
40fbb066-3fe0-452a-97cb-bc53f17553e7,3b12bda3-9471-4bf9-a89a-0b81f5f22771,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000021,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-05 04:14:22,192.168.7.176,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000021
2dfedbdf-4b52-4a5a-bbd0-5b3099a40e50,3b12bda3-9471-4bf9-a89a-0b81f5f22771,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000021,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-05 12:14:22,192.168.7.176,,44444444-0003-0000-0000-000000000000,00000001-0000-0000-0000-000000000021
b05ca4e2-2d20-4d42-8464-48fac0d7e790,3b12bda3-9471-4bf9-a89a-0b81f5f22771,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000021,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-05 16:14:22,192.168.9.26,,,
9765cdcc-3cf6-4a8a-9de2-d31b3a514f60,3b12bda3-9471-4bf9-a89a-0b81f5f22771,ffff0000-0000-0000-0000-000000000005,ffff0000-0000-0000-0000-000000000006,CLOSE,00000001-0000-0000-0000-000000000357,aaaa0001-0000-0000-0000-000000000004,ปิดเรื่องร้องเรียน ผู้ร้องเรียนยืนยันการแก้ไขเรียบร้อยแล้ว,2025-05-06 01:14:22,192.168.6.15,,,
08be6bb1-954a-4d38-9dca-d8e37e5a4004,c87b03d8-c2ee-43b8-aadd-debcbbee7829,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000035,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-08 13:49:14,192.168.3.181,,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000035
b1bb541b-c68e-411b-96de-33a836cfa703,c87b03d8-c2ee-43b8-aadd-debcbbee7829,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000035,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-09 10:49:00,192.168.3.181,,44444444-0005-0000-0000-000000000000,00000001-0000-0000-0000-000000000035
dced3264-29db-4a83-ac84-9a930ab89bf4,c87b03d8-c2ee-43b8-aadd-debcbbee7829,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000035,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-10 07:49:00,192.168.2.119,,,
b19d92a7-6b10-4f8c-9b43-96a776eb6711,c4a8e2ea-d655-4cc5-b5ef-c17a2e8a8461,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000015,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-23 13:05:10,192.168.1.114,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000015
fa068f21-acaa-4d79-ab86-d6f1fcd51259,c4a8e2ea-d655-4cc5-b5ef-c17a2e8a8461,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000015,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-23 20:05:10,192.168.1.114,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000015
eca4281e-20a0-413d-9212-8526164c4bbc,c4a8e2ea-d655-4cc5-b5ef-c17a2e8a8461,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000015,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-05-24 00:05:10,192.168.1.165,,,
b92280cd-7563-450b-964f-ef4c28ad661b,4d85656b-23b2-4fe7-abaf-25a1ba11ce21,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000030,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-05-25 15:01:28,192.168.2.99,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000030
438f9ee3-8088-4374-aab6-b218601da4b1,4d85656b-23b2-4fe7-abaf-25a1ba11ce21,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000030,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-05-25 17:01:28,192.168.2.99,,44444444-0004-0000-0000-000000000000,00000001-0000-0000-0000-000000000030
9381efe8-7675-410b-97a0-c55c98617cec,4d85656b-23b2-4fe7-abaf-25a1ba11ce21,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000003,REOPEN,00000001-0000-0000-0000-000000000030,aaaa0001-0000-0000-0000-000000000003,เปิดเรื่องร้องเรียนใหม่อีกครั้ง หลังได้รับข้อมูลเพิ่มเติม,2025-05-26 01:01:28,192.168.1.65,รอข้อมูลเพิ่มเติมจากผู้ร้องเรียน,,
ae25efd3-0ee5-49cb-afba-2067d387dba6,ed299b93-d057-46e9-85f4-6a3aaec883a2,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000013,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-03-13 14:11:22,192.168.8.65,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000013
663a504c-1564-483f-910b-0b3cd8280586,ed299b93-d057-46e9-85f4-6a3aaec883a2,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000013,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-03-14 01:11:00,192.168.8.65,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000013
d4b2d44c-f3d1-44f1-a23e-076f704cb39d,ed299b93-d057-46e9-85f4-6a3aaec883a2,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000013,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-03-14 12:11:00,192.168.7.24,,,
32003f27-7fe8-45fa-9c1d-5b1d01b0c5e8,4d42f13c-ad00-4051-8547-76515e8ede45,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-25 00:58:12,192.168.3.136,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
3b5f3661-d107-421d-8641-4068bea89192,4d42f13c-ad00-4051-8547-76515e8ede45,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-25 03:58:12,192.168.3.136,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
7d6b75fe-f735-49a9-9bb6-c9af89ad9672,4d42f13c-ad00-4051-8547-76515e8ede45,ffff0000-0000-0000-0000-000000000002,ffff0000-0000-0000-0000-000000000005,RESOLVE,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,เจ้าหน้าที่ดำเนินการแก้ไขเสร็จสิ้น รอการยืนยันจากผู้ร้องเรียน,2025-06-25 04:58:12,192.168.1.134,,,
921c6ce6-0f45-4cc6-8ff0-352941f0d661,474db5cd-7200-4d84-bc35-dc2de214aba2,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-06-02 22:15:22,192.168.3.111,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
d37a3f66-b67e-49db-bea1-cb997fa132e9,474db5cd-7200-4d84-bc35-dc2de214aba2,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000002,ASSIGNED,00000001-0000-0000-0000-000000000011,aaaa0001-0000-0000-0000-000000000003,มอบหมายงานให้เจ้าหน้าที่และเริ่มดำเนินการแล้ว,2025-06-03 00:15:00,192.168.3.111,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000011
e0ffeee8-6b00-440f-86cb-13f71d3c3b37,4e189655-ff65-4567-9644-b2728dd047fc,ffff0000-0000-0000-0000-000000000001,ffff0000-0000-0000-0000-000000000001,SUBMIT,00000001-0000-0000-0000-000000000015,aaaa0001-0000-0000-0000-000000000003,ประชาชนแจ้งเรื่องร้องเรียนผ่าน LINE OA เข้าสู่ระบบแล้ว,2025-07-02 08:51:16,192.168.7.185,,44444444-0001-0000-0000-000000000000,00000001-0000-0000-0000-000000000015
