sla_id,complaint_id,sla_type,sla_name,start_time,due_time,target_minutes,response_time_minutes,resolution_time_minutes,is_breached,breached_at,breached_reason,is_active,created_at,updated_at
6ff95ed6-2dd4-4f40-a801-62c0ef1329f7,109c9074-49c2-46a1-aaec-60cd8b394529,RESOLUTION,MEDIUM,2025-06-15 08:46:00,2025-06-18 08:46:00,4320,600,1800,False,,,True,2025-06-15 08:46:00,2025-06-15 08:46:00
bca87827-201a-492e-aa70-d89d99f229c7,0d37b2cf-bae2-44d6-a76c-7e6cadf96cbf,RESOLUTION,CRITICAL,2025-03-03 11:14:00,2025-03-03 15:14:00,240,600,,True,2025-03-03 15:14:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-03-03 11:14:00,2025-03-03 11:14:00
f221a985-237a-4b41-be8a-8fffd42ea81a,c186c1cb-253d-45bc-8b1f-8422deeabd28,RESOLUTION,MEDIUM,2025-05-15 09:47:00,2025-05-18 09:47:00,4320,600,1320,False,,,True,2025-05-15 09:47:00,2025-05-15 09:47:00
2a9faf73-56ea-450d-a85c-9637bbc0f1e2,25e05a20-a853-496a-a772-93d4ac5ae159,RESOLUTION,MEDIUM,2025-06-22 04:52:00,2025-06-25 04:52:00,4320,1080,,True,2025-06-25 04:52:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-22 04:52:00,2025-06-22 04:52:00
2d87d623-781f-4c6c-9ea7-3103a6fdaa93,29e9b2c3-5c66-4fd2-8a0a-8f46b0519202,RESOLUTION,MEDIUM,2025-06-19 10:21:00,2025-06-22 10:21:00,4320,1380,4140,False,,,True,2025-06-19 10:21:00,2025-06-19 10:21:00
24dbbc30-e795-49d5-b5c4-f34dffed0e26,a3f88535-61cc-426a-bccb-7317535e1720,RESOLUTION,MEDIUM,2025-02-13 17:28:00,2025-02-16 17:28:00,4320,1260,2520,False,,,True,2025-02-13 17:28:00,2025-02-13 17:28:00
3e1e69df-9969-492a-a702-41247afee965,e8fd89f0-2411-4118-a0cc-81159c896051,RESOLUTION,CRITICAL,2025-03-16 00:10:00,2025-03-16 04:10:00,240,1020,3060,True,2025-03-16 04:10:00,"เกินกำหนด SLA 2,820 นาที (target 240 นาที, actual 3,060 นาที)",True,2025-03-16 00:10:00,2025-03-16 00:10:00
9e94e896-b8d8-4ea4-9101-e5384c897ac4,089c4698-84e2-49a4-9a88-273e2c0cd709,RESOLUTION,LOW,2025-04-05 19:15:00,2025-04-12 19:15:00,10080,780,,True,2025-04-12 19:15:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-05 19:15:00,2025-04-05 19:15:00
ca80c97f-306f-4c0e-8769-594efe2da0d7,47310420-a61a-4e40-a4ef-d51948e319d6,RESOLUTION,LOW,2025-05-16 19:16:00,2025-05-23 19:16:00,10080,360,720,False,,,True,2025-05-16 19:16:00,2025-05-16 19:16:00
7fa989c4-7ac6-4686-a8bb-55d95e57d9b5,69d941ee-548e-4860-98c6-975567b10b2f,RESOLUTION,LOW,2025-04-06 07:17:00,2025-04-13 07:17:00,10080,,,True,2025-04-13 07:17:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-06 07:17:00,2025-04-06 07:17:00
82125e81-d95e-4579-8f51-7d8bd4b465e5,4b8f243f-94f7-4258-bbc2-7bcca69026f8,RESOLUTION,MEDIUM,2025-06-26 09:56:00,2025-06-29 09:56:00,4320,300,,True,2025-06-29 09:56:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-26 09:56:00,2025-06-26 09:56:00
d662926c-9477-42d2-88e5-3b8da26c9a8d,4f26563d-1b02-4dd1-ada5-dd7ae190a221,RESOLUTION,HIGH,2025-05-02 03:38:00,2025-05-03 03:38:00,1440,300,1380,False,,,True,2025-05-02 03:38:00,2025-05-02 03:38:00
0adfa237-4eb3-4ae8-b3bf-8906cd184716,7e859a93-0cb7-49bd-996d-9411e86b2412,RESOLUTION,LOW,2025-02-18 11:25:00,2025-02-25 11:25:00,10080,,,True,2025-02-25 11:25:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-02-18 11:25:00,2025-02-18 11:25:00
c15f8dd8-e8ac-478e-b405-89018c48e4f8,ce2aac97-72d4-41e6-9ed3-25a62c97cb0d,RESOLUTION,LOW,2025-05-24 07:46:00,2025-05-31 07:46:00,10080,,,True,2025-05-31 07:46:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-24 07:46:00,2025-05-24 07:46:00
e2f4329b-9581-450b-9444-0b1261a42f9d,20e0a5d6-96eb-4b17-9fc0-9f0e1cf108bf,RESOLUTION,LOW,2025-05-31 20:21:00,2025-06-07 20:21:00,10080,540,,True,2025-06-07 20:21:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-31 20:21:00,2025-05-31 20:21:00
ed7c7d08-0bbb-4622-9c37-4bf61465e465,7e92d3e8-cb32-4b55-8095-b65b762e6d3f,RESOLUTION,MEDIUM,2025-04-21 23:37:00,2025-04-24 23:37:00,4320,600,1080,False,,,True,2025-04-21 23:37:00,2025-04-21 23:37:00
31884be9-f3fb-4b88-8edb-6a2d92874676,9239d3b2-7d1e-466f-a78b-c1b0f9679bfd,RESOLUTION,LOW,2025-02-23 18:34:00,2025-03-02 18:34:00,10080,,,True,2025-03-02 18:34:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-02-23 18:34:00,2025-02-23 18:34:00
132930f0-40e9-40f3-8640-d27764fdbb8b,90c5fdb7-80e0-46da-9fcc-18ebacce9365,RESOLUTION,MEDIUM,2025-06-17 15:13:00,2025-06-20 15:13:00,4320,120,240,False,,,True,2025-06-17 15:13:00,2025-06-17 15:13:00
d651673e-1a14-4d84-bf31-33e0f6b758a6,073c5b41-dd56-4215-8b00-ea3d99124566,RESOLUTION,MEDIUM,2025-05-19 19:12:00,2025-05-22 19:12:00,4320,720,1440,False,,,True,2025-05-19 19:12:00,2025-05-19 19:12:00
6dd677b8-5d62-403b-a6ca-3daed5cfe773,c00d037b-bd99-44ff-b5c5-0462aa7e913e,RESOLUTION,MEDIUM,2025-02-26 15:48:00,2025-03-01 15:48:00,4320,360,,True,2025-03-01 15:48:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-02-26 15:48:00,2025-02-26 15:48:00
5b781d19-df30-47da-aa65-4be4cbd78c74,46821b65-8332-4f83-a157-688ece9e64c4,RESOLUTION,LOW,2025-06-17 09:17:00,2025-06-24 09:17:00,10080,,,True,2025-06-24 09:17:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-17 09:17:00,2025-06-17 09:17:00
6c15e065-6879-4bea-9c4b-9a74c018c8bd,981d49fb-a93f-4f12-988f-d1bee11dab32,RESOLUTION,LOW,2025-05-31 14:59:00,2025-06-07 14:59:00,10080,180,,True,2025-06-07 14:59:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-31 14:59:00,2025-05-31 14:59:00
936e1276-2add-44b0-a76f-79340556f8f7,acbe3394-169b-45b8-bb6c-5810cf8fcb10,RESOLUTION,HIGH,2025-04-01 14:45:00,2025-04-02 14:45:00,1440,360,,True,2025-04-02 14:45:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-01 14:45:00,2025-04-01 14:45:00
c680963e-2349-4d19-9ac2-190744b9a146,60ccda86-721b-4348-be21-5c09262c00b0,RESOLUTION,MEDIUM,2025-06-16 06:01:00,2025-06-19 06:01:00,4320,1020,2040,False,,,True,2025-06-16 06:01:00,2025-06-16 06:01:00
ef175a68-82ef-4c4d-90ed-2f7285c4a03a,6178076a-d5b6-495d-a356-02c15190fe89,RESOLUTION,MEDIUM,2025-07-01 11:05:00,2025-07-04 11:05:00,4320,,,False,,,True,2025-07-01 11:05:00,2025-07-01 11:05:00
b67062a1-f40a-4d15-a254-c3226aa00b08,1ce78253-d194-44b3-86d7-8b0f582d7d8e,RESOLUTION,LOW,2025-06-25 06:17:00,2025-07-02 06:17:00,10080,300,780,False,,,True,2025-06-25 06:17:00,2025-06-25 06:17:00
4c100992-ed88-4a60-964c-0f12da24941f,cb9929dd-70ab-48b1-8675-e5d9f26a9284,RESOLUTION,CRITICAL,2025-03-24 12:35:00,2025-03-24 16:35:00,240,1200,2400,True,2025-03-24 16:35:00,"เกินกำหนด SLA 2,160 นาที (target 240 นาที, actual 2,400 นาที)",True,2025-03-24 12:35:00,2025-03-24 12:35:00
e357116c-afc2-49e3-b1ae-74d2f55ed77e,faf826a9-5078-405f-9bfa-d49ef3b8956b,RESOLUTION,LOW,2025-06-03 09:58:00,2025-06-10 09:58:00,10080,480,780,False,,,True,2025-06-03 09:58:00,2025-06-03 09:58:00
510227bc-4c18-4743-aeec-e2304ac630ca,74d2807e-8b08-4301-8411-280c23752559,RESOLUTION,MEDIUM,2025-05-30 01:45:00,2025-06-02 01:45:00,4320,360,1080,False,,,True,2025-05-30 01:45:00,2025-05-30 01:45:00
f90ff4a9-ccd0-420b-abc4-e01f839d8200,b94334f5-b987-486f-9108-68764d2677b2,RESOLUTION,MEDIUM,2025-04-25 13:34:00,2025-04-28 13:34:00,4320,,,True,2025-04-28 13:34:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-25 13:34:00,2025-04-25 13:34:00
b5d75eaf-1842-4826-955c-817464e2c9ba,d18e70fa-3d8e-422b-b0a7-8a0e065bcff6,RESOLUTION,LOW,2025-05-12 15:50:00,2025-05-19 15:50:00,10080,720,2160,False,,,True,2025-05-12 15:50:00,2025-05-12 15:50:00
e4b62de5-e8c0-4f3f-8c77-35fec2849804,692ff399-d472-460c-826d-0ff625ab79cb,RESOLUTION,LOW,2025-06-11 10:05:00,2025-06-18 10:05:00,10080,1380,4140,False,,,True,2025-06-11 10:05:00,2025-06-11 10:05:00
0f12a5f4-66e4-41b8-9c4b-59c9817132ad,f299264f-e588-4885-a018-e5d8c8a263ba,RESOLUTION,MEDIUM,2025-06-28 09:36:00,2025-07-01 09:36:00,4320,720,2160,False,,,True,2025-06-28 09:36:00,2025-06-28 09:36:00
b6f741fd-1146-46b5-81c0-231bae7c1d12,88f9d543-b1e3-41c9-9870-69e275324bbd,RESOLUTION,LOW,2025-06-02 11:25:00,2025-06-09 11:25:00,10080,300,840,False,,,True,2025-06-02 11:25:00,2025-06-02 11:25:00
7c8e194f-cd33-49b9-99ad-29d8a3b4b89a,54d3baf0-00ca-4bd0-9a8a-f3eeb80e81f7,RESOLUTION,LOW,2025-05-18 15:09:00,2025-05-25 15:09:00,10080,360,720,False,,,True,2025-05-18 15:09:00,2025-05-18 15:09:00
e237b421-9169-4436-b00c-e6b36ae85f1e,4b472895-2238-47a6-887a-c8342c116c59,RESOLUTION,LOW,2025-04-11 06:31:00,2025-04-18 06:31:00,10080,420,840,False,,,True,2025-04-11 06:31:00,2025-04-11 06:31:00
6a32b1b6-b0f1-4bbb-9b20-8e45973280f0,364b5a01-a2a4-42be-a3a3-b7888da125be,RESOLUTION,CRITICAL,2025-06-17 16:57:00,2025-06-17 20:57:00,240,720,2160,True,2025-06-17 20:57:00,"เกินกำหนด SLA 1,920 นาที (target 240 นาที, actual 2,160 นาที)",True,2025-06-17 16:57:00,2025-06-17 16:57:00
c810f238-bada-4718-8c55-dbf09af0c5a9,7dbbac50-8372-464a-93ae-bbdd8d11f5c1,RESOLUTION,LOW,2025-06-25 09:09:00,2025-07-02 09:09:00,10080,360,1560,False,,,True,2025-06-25 09:09:00,2025-06-25 09:09:00
76c062ea-2fd9-4d02-a319-8826725d082b,478e437d-8fb1-438a-90c5-3dc823b72bf6,RESOLUTION,MEDIUM,2025-05-03 03:33:00,2025-05-06 03:33:00,4320,180,720,False,,,True,2025-05-03 03:33:00,2025-05-03 03:33:00
131dcfee-102e-4773-878a-db59e8e2b0c0,830b0f19-8932-4abc-98a8-f803099792f4,RESOLUTION,MEDIUM,2025-02-12 06:45:00,2025-02-15 06:45:00,4320,,,True,2025-02-15 06:45:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-02-12 06:45:00,2025-02-12 06:45:00
2208ecf9-455a-4e31-a514-907c2f83008e,00f99b22-2a20-494c-a9fb-4a1b9a510d96,RESOLUTION,MEDIUM,2025-06-22 23:41:00,2025-06-25 23:41:00,4320,480,,True,2025-06-25 23:41:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-22 23:41:00,2025-06-22 23:41:00
3bdb4f2e-7e7c-42de-91f7-fd96a96f5488,c407ddba-13fd-4025-9900-4e75947c8bde,RESOLUTION,HIGH,2025-06-27 19:07:00,2025-06-28 19:07:00,1440,240,480,False,,,True,2025-06-27 19:07:00,2025-06-27 19:07:00
6ba05f47-d1a7-455e-9928-eab23849be05,be92e046-2277-435c-821a-4a27a0dbf3cc,RESOLUTION,MEDIUM,2025-04-25 09:09:00,2025-04-28 09:09:00,4320,180,240,False,,,True,2025-04-25 09:09:00,2025-04-25 09:09:00
d1b652a7-a85c-4096-82f3-d2efe9f82d7c,267d0098-fe74-4a44-b7e6-69d5f93dd4c3,RESOLUTION,MEDIUM,2025-04-18 23:09:00,2025-04-21 23:09:00,4320,300,1200,False,,,True,2025-04-18 23:09:00,2025-04-18 23:09:00
03494bfb-e7c1-4678-ae52-92399802454e,d748bad5-c53a-4e51-bae1-17dedb5f0cce,RESOLUTION,LOW,2025-05-11 11:25:00,2025-05-18 11:25:00,10080,120,240,False,,,True,2025-05-11 11:25:00,2025-05-11 11:25:00
def99333-af3f-4106-a343-3500b157ccd9,2dddc69f-1b15-42b3-b951-83a0077e2cdc,RESOLUTION,MEDIUM,2025-06-07 04:08:00,2025-06-10 04:08:00,4320,,,True,2025-06-10 04:08:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-07 04:08:00,2025-06-07 04:08:00
7395413d-b6d8-47e6-a815-4722516fa6e7,90ca6459-1182-4ac6-84be-ba1a2b002531,RESOLUTION,LOW,2025-06-21 06:26:00,2025-06-28 06:26:00,10080,480,1020,False,,,True,2025-06-21 06:26:00,2025-06-21 06:26:00
c2d685fd-cee0-4b04-a64e-cc8a14ea9606,b9c9e918-4ef3-4c7a-b5a9-ad8371b9c752,RESOLUTION,HIGH,2025-05-20 17:59:00,2025-05-21 17:59:00,1440,480,,True,2025-05-21 17:59:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-20 17:59:00,2025-05-20 17:59:00
84dd3467-8956-4c3a-ae65-32a60f362a17,51b234fe-f8bf-4a95-ab3d-7d5da4334337,RESOLUTION,LOW,2025-04-19 09:52:00,2025-04-26 09:52:00,10080,360,,True,2025-04-26 09:52:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-19 09:52:00,2025-04-19 09:52:00
7e6b671a-481a-43da-826f-3aeb9da5822c,d1b12483-4180-48a4-a1fe-8c24bd4fd290,RESOLUTION,MEDIUM,2025-05-19 01:45:00,2025-05-22 01:45:00,4320,480,960,False,,,True,2025-05-19 01:45:00,2025-05-19 01:45:00
36f4d26a-dd6f-49b1-bbe9-d1276833bffd,c1a83d0d-2b41-483d-aef9-f2ae50f64755,RESOLUTION,MEDIUM,2025-05-22 01:57:00,2025-05-25 01:57:00,4320,840,,True,2025-05-25 01:57:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-22 01:57:00,2025-05-22 01:57:00
df57cee9-8b77-40a7-97d8-7e36f3a929d2,23a511f3-d289-4e07-bb56-6c4e707e2f33,RESOLUTION,MEDIUM,2025-06-17 14:06:00,2025-06-20 14:06:00,4320,120,240,False,,,True,2025-06-17 14:06:00,2025-06-17 14:06:00
bbb056be-82c9-428d-9154-e519be4a4e29,5c2a6dd4-317c-4e2d-88fd-c81880e13e4a,RESOLUTION,MEDIUM,2025-07-03 09:14:00,2025-07-06 09:14:00,4320,720,900,False,,,True,2025-07-03 09:14:00,2025-07-03 09:14:00
68b58e71-cffc-4209-b593-eb8751cdac70,f56f77ae-9883-4daf-892f-7e2dd9575e9c,RESOLUTION,MEDIUM,2025-06-12 16:47:00,2025-06-15 16:47:00,4320,480,1440,False,,,True,2025-06-12 16:47:00,2025-06-12 16:47:00
b8096b1c-825d-49e1-a593-9ff08eb00b33,4bbdbd64-1753-4909-80b0-9a5f2eb204c3,RESOLUTION,LOW,2025-05-05 13:37:00,2025-05-12 13:37:00,10080,120,360,False,,,True,2025-05-05 13:37:00,2025-05-05 13:37:00
43d29817-689b-4d96-b511-30b4659ee312,888dcb4f-4090-48b4-a220-6bef42dc878c,RESOLUTION,MEDIUM,2025-06-14 22:12:00,2025-06-17 22:12:00,4320,1020,2040,False,,,True,2025-06-14 22:12:00,2025-06-14 22:12:00
5d3e03e3-867a-4035-aba4-44524282c494,a0452648-98cd-4f46-8cfa-ee731a91f2ef,RESOLUTION,CRITICAL,2025-03-18 19:31:00,2025-03-18 23:31:00,240,720,,True,2025-03-18 23:31:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-03-18 19:31:00,2025-03-18 19:31:00
3c841d59-b9ab-4c44-a2d2-2af1e6256468,cabae36d-5779-426c-b642-c8d6c34b517c,RESOLUTION,MEDIUM,2025-05-28 20:36:00,2025-05-31 20:36:00,4320,1080,,True,2025-05-31 20:36:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-28 20:36:00,2025-05-28 20:36:00
cee3d66a-e9c0-4df9-9974-86f48c5b8117,7f696287-c739-4951-83b5-837b6e3d8a58,RESOLUTION,LOW,2025-06-18 15:18:00,2025-06-25 15:18:00,10080,180,900,False,,,True,2025-06-18 15:18:00,2025-06-18 15:18:00
9a4ffb54-9013-4d4f-b0e9-a9ec0bf07996,d9835799-e7ee-46d9-ac0b-b337552c8b38,RESOLUTION,MEDIUM,2025-07-03 13:49:00,2025-07-06 13:49:00,4320,300,1560,False,,,True,2025-07-03 13:49:00,2025-07-03 13:49:00
bcba716f-83f0-4731-ba98-6cf28655dd87,7d1fc7c8-ddae-432a-bb0d-36af7939c0c8,RESOLUTION,MEDIUM,2025-06-23 21:01:00,2025-06-26 21:01:00,4320,240,840,False,,,True,2025-06-23 21:01:00,2025-06-23 21:01:00
ceb78ea1-51ce-4962-9ed5-671b204033c5,e3967111-8fa9-4a42-bc82-e2ae71d1e295,RESOLUTION,MEDIUM,2025-06-04 02:27:00,2025-06-07 02:27:00,4320,540,1320,False,,,True,2025-06-04 02:27:00,2025-06-04 02:27:00
8259858b-eee4-4d3c-8382-10b9db89faa7,f72b353a-9bf7-4de6-a34d-c24b52beadf1,RESOLUTION,LOW,2025-05-01 19:31:00,2025-05-08 19:31:00,10080,120,,True,2025-05-08 19:31:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-01 19:31:00,2025-05-01 19:31:00
4b1c776a-7c95-4948-803e-8f4a61e257eb,de1bff91-9772-47f1-b552-0fefbf21bb73,RESOLUTION,MEDIUM,2025-03-02 17:48:00,2025-03-05 17:48:00,4320,780,,True,2025-03-05 17:48:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-03-02 17:48:00,2025-03-02 17:48:00
4c0795ca-a393-467a-bf77-8aa682a51e48,2c11c1e0-46a6-4b4e-b81c-ad6ba1a29a09,RESOLUTION,LOW,2025-06-12 15:34:00,2025-06-19 15:34:00,10080,480,1140,False,,,True,2025-06-12 15:34:00,2025-06-12 15:34:00
94bad790-49c4-4027-b430-74cf7f098468,0ccabde6-0744-47bb-b75b-257e923dcd2e,RESOLUTION,LOW,2025-06-14 09:37:00,2025-06-21 09:37:00,10080,300,600,False,,,True,2025-06-14 09:37:00,2025-06-14 09:37:00
5a4e9f58-da62-4408-8755-7fad6ab83c15,e49495c7-f07a-4dd6-940f-3b7859bde79d,RESOLUTION,LOW,2025-06-11 22:50:00,2025-06-18 22:50:00,10080,1380,2760,False,,,True,2025-06-11 22:50:00,2025-06-11 22:50:00
87de4701-4a17-494c-8e74-b80dcbd09bb5,8d8f5618-7464-4a90-80ea-8e5b1366738d,RESOLUTION,LOW,2025-05-03 12:37:00,2025-05-10 12:37:00,10080,60,,True,2025-05-10 12:37:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-03 12:37:00,2025-05-03 12:37:00
224fdfff-48f1-470f-a458-93e7845f3022,4b798678-4a70-4fb6-a09d-64ea240a6530,RESOLUTION,LOW,2025-05-27 21:13:00,2025-06-03 21:13:00,10080,660,,True,2025-06-03 21:13:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-27 21:13:00,2025-05-27 21:13:00
bc3404d2-02ca-4e16-8fd4-66397f5f6b40,1dec1d92-e25e-46ba-9039-f5924ce9516f,RESOLUTION,LOW,2025-05-17 15:19:00,2025-05-24 15:19:00,10080,180,540,False,,,True,2025-05-17 15:19:00,2025-05-17 15:19:00
a864bc3e-85e8-4525-a4dd-6f7b4c192e4f,850956aa-8f0f-4482-a671-7c4dd070c735,RESOLUTION,MEDIUM,2025-05-12 02:29:00,2025-05-15 02:29:00,4320,1260,2520,False,,,True,2025-05-12 02:29:00,2025-05-12 02:29:00
aa5f87fe-a3bd-43df-b58c-1192abb781b9,2971b83e-a621-4ff9-9330-e9c8886a3a76,RESOLUTION,MEDIUM,2025-06-21 00:47:00,2025-06-24 00:47:00,4320,360,960,False,,,True,2025-06-21 00:47:00,2025-06-21 00:47:00
02ada5eb-8c9e-4465-bbcf-10bda8d70d3c,4e51c9fc-4dc7-46d4-99e4-e0ad43b4553b,RESOLUTION,MEDIUM,2025-04-24 05:58:00,2025-04-27 05:58:00,4320,120,,True,2025-04-27 05:58:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-04-24 05:58:00,2025-04-24 05:58:00
7dcbedff-883e-40fe-87fd-37a34d64f93c,ffb17fcf-8d19-4f6f-aa1e-e9126b510ef5,RESOLUTION,MEDIUM,2025-04-30 23:01:00,2025-05-03 23:01:00,4320,360,600,False,,,True,2025-04-30 23:01:00,2025-04-30 23:01:00
67f5c18f-1a97-45b9-b88c-b7cf6e2f7cdf,0d362f4c-27c2-4402-94bb-075fedeab239,RESOLUTION,MEDIUM,2025-06-25 15:56:00,2025-06-28 15:56:00,4320,120,,True,2025-06-28 15:56:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-25 15:56:00,2025-06-25 15:56:00
cfc69fe8-af54-4115-9446-896ca66b1b9a,b479adfd-3ff1-4044-b7ee-cfc153abf3cf,RESOLUTION,CRITICAL,2025-06-18 15:26:00,2025-06-18 19:26:00,240,720,1860,True,2025-06-18 19:26:00,"เกินกำหนด SLA 1,620 นาที (target 240 นาที, actual 1,860 นาที)",True,2025-06-18 15:26:00,2025-06-18 15:26:00
8f320ed1-6eba-49a4-aa8d-ff69560cca7b,17d0bb50-67e2-4c1e-a81e-0f608018e398,RESOLUTION,MEDIUM,2025-06-24 21:48:00,2025-06-27 21:48:00,4320,660,,True,2025-06-27 21:48:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-24 21:48:00,2025-06-24 21:48:00
b1df6392-90c2-4916-952f-59e7d56b7820,7a188bc9-d5c3-47d4-b77d-805bac368813,RESOLUTION,LOW,2025-04-08 15:01:00,2025-04-15 15:01:00,10080,360,720,False,,,True,2025-04-08 15:01:00,2025-04-08 15:01:00
43af1208-6a9b-43b1-92e5-f86aa52d4a13,edd01369-429d-4909-995f-7f2f48216ba7,RESOLUTION,MEDIUM,2025-04-19 14:02:00,2025-04-22 14:02:00,4320,600,1800,False,,,True,2025-04-19 14:02:00,2025-04-19 14:02:00
ddc278b4-08e4-4495-b68b-81587acd14e1,b7cfad5c-1333-4310-a871-e135c63ee5f7,RESOLUTION,LOW,2025-06-17 16:24:00,2025-06-24 16:24:00,10080,,,True,2025-06-24 16:24:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-17 16:24:00,2025-06-17 16:24:00
1bafdd3f-4fd5-4d86-8cc1-a15eb222bddc,87e91eff-ccbf-4e1f-a9ac-456e559264a4,RESOLUTION,HIGH,2025-06-08 02:25:00,2025-06-09 02:25:00,1440,360,1080,False,,,True,2025-06-08 02:25:00,2025-06-08 02:25:00
15e7563f-fcda-4e58-8013-c9e5905e9d25,df044b97-5cef-4fde-b586-43a302fbfb23,RESOLUTION,LOW,2025-04-06 17:12:00,2025-04-13 17:12:00,10080,480,1560,False,,,True,2025-04-06 17:12:00,2025-04-06 17:12:00
1a56090d-a59c-4e82-a777-83eda70d1475,39e05827-7aad-4be8-aafa-38d28bb91377,RESOLUTION,LOW,2025-05-03 19:43:00,2025-05-10 19:43:00,10080,600,780,False,,,True,2025-05-03 19:43:00,2025-05-03 19:43:00
3bf99288-1341-42ee-add5-f2ecddec8225,55ab7163-537e-45f1-a88b-dba4ff867ff1,RESOLUTION,MEDIUM,2025-04-03 09:49:00,2025-04-06 09:49:00,4320,60,1020,False,,,True,2025-04-03 09:49:00,2025-04-03 09:49:00
51bbb775-0fb2-4438-8f25-44f4e67a0573,29ffc2de-ddb3-4027-8164-18cf49a83ea2,RESOLUTION,HIGH,2025-05-15 11:49:00,2025-05-16 11:49:00,1440,660,,True,2025-05-16 11:49:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-15 11:49:00,2025-05-15 11:49:00
8e6c6b63-f91b-41c8-954f-d817a1c1d681,a01c1779-0f4a-4ab9-8467-f5a41b0aa316,RESOLUTION,HIGH,2025-06-25 11:19:00,2025-06-26 11:19:00,1440,60,780,False,,,True,2025-06-25 11:19:00,2025-06-25 11:19:00
6da40f4d-70c0-4574-bd25-b0b476700d9c,3c8859cd-8130-4400-93b9-a1c2b666b7d0,RESOLUTION,MEDIUM,2025-06-06 04:48:00,2025-06-09 04:48:00,4320,540,1140,False,,,True,2025-06-06 04:48:00,2025-06-06 04:48:00
5b922405-be1a-4d34-a9ed-62ef969b0021,470617a2-5f13-496f-a447-27e1b535c5d9,RESOLUTION,LOW,2025-06-02 21:21:00,2025-06-09 21:21:00,10080,120,540,False,,,True,2025-06-02 21:21:00,2025-06-02 21:21:00
b8a82871-fa05-44cc-bfab-d56012a15b49,74ae852d-59b0-4089-a791-b73892ff7d48,RESOLUTION,MEDIUM,2025-06-24 08:57:00,2025-06-27 08:57:00,4320,,,True,2025-06-27 08:57:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-06-24 08:57:00,2025-06-24 08:57:00
e0c38817-f40a-42ff-826a-f38d96391f4e,91b6de39-34dd-43e7-a688-d52b00c156ab,RESOLUTION,MEDIUM,2025-05-07 11:18:00,2025-05-10 11:18:00,4320,,,True,2025-05-10 11:18:00,เกินกำหนด SLA โดยยังไม่มีการดำเนินการแก้ไข,True,2025-05-07 11:18:00,2025-05-07 11:18:00
80ae535c-6f09-48d6-8662-32f73454a324,f6255791-aebe-48a4-b8e8-63d44a44e66d,RESOLUTION,MEDIUM,2025-03-20 16:53:00,2025-03-23 16:53:00,4320,240,660,False,,,True,2025-03-20 16:53:00,2025-03-20 16:53:00
